0,1
M31.3,ウェゲ＜ジ＞ナー＜Wegener＞肉芽腫
M31.4,大動脈弓症候群［高安病］
M31.5,リウマチ性多発筋痛症を伴う巨細胞性動脈炎
M31.6,その他の巨細胞（性）動脈炎
M31.7,顕微鏡的多発（性）血管炎
M31.8,その他の明示されたえ＜壊＞死性血管障害
M31.9,え＜壊＞死性血管障害，詳細不明
M32.0,薬物誘発性全身性エリテマトーデス＜紅斑性狼瘡＞＜SLE＞
M32.1,臓器又は器官系の併発症を伴う全身性エリテマトーデス＜紅斑性狼瘡＞＜SLE＞
M32.8,その他の型の全身性エリテマトーデス＜紅斑性狼瘡＞＜SLE＞
M32.9,全身性エリテマトーデス＜紅斑性狼瘡＞＜SLE＞，詳細不明
M33.0,若年性皮膚筋炎
M33.1,その他の皮膚筋炎
M33.2,多発性筋炎
M33.9,皮膚（多発性）筋炎，詳細不明
M34.0,全身性進行性硬化症
M34.1,クレスト＜CR（E）ST＞症候群
M34.2,薬物及び化学物質誘発による全身性硬化症
M34.8,その他の型の全身性硬化症
M34.9,全身性硬化症，詳細不明
M35.0,乾燥症候群［シェーグレン＜Sjogren＞症候群］
M35.1,その他の重複症候群
M35.2,ベーチェット＜Behcet＞病
M35.3,リウマチ性多発筋痛症
M35.4,びまん性（好酸球増加性）筋膜炎
M35.5,多巣性線維性硬化症
M35.6,再発性＜反復性＞皮下脂肪組織炎［ウェーバー・クリスチャン＜Weber- Christian＞病］
M35.7,過度＜剰＞運動性症候群
M35.8,その他の明示された全身性結合組織疾患
M35.9,全身性結合組織疾患，詳細不明
M36.0,新生物＜腫瘍＞性疾患における皮膚
M36.1,新生物＜腫瘍＞性疾患における関節症
M36.2,血友病性関節障害
M36.3,その他の血液障害における関節障害
M36.4,他に分類される過敏反応における関節障害
M36.8,他に分類されるその他の疾患における全身性結合組織障害
M40　（脊柱）後弯（症）及び（脊柱）前弯（症）,
M40.0,姿勢性（脊柱）後弯（症）
M40.1,その他の続発性（脊柱）後弯（症）
M40.2,その他及び詳細不明の（脊柱）後弯（症）
M40.3,平背症候群
M40.4,その他の（脊柱）前弯（症）
M40.5,（脊柱）前弯（症），詳細不明
M41　（脊柱）側弯（症）,
M41.0,乳児特発性（脊柱）側弯（症）
M41.1,若年性特発性（脊柱）側弯（症）
M41.2,その他の特発性（脊柱）側弯（症）
M41.3,胸郭原性（脊柱）側弯（症）
M41.4,神経筋性（脊柱）側弯（症）
M41.5,その他の続発性（脊柱）側弯（症）
M41.8,その他の型の（脊柱）側弯（症）
M41.9,（脊柱）側弯（症），詳細不明
M42　脊椎骨軟骨症＜骨端症＞,
M42.0,若年性脊椎骨軟骨症＜骨端症＞
M42.1,成人脊椎骨軟骨症＜骨端症＞
M42.9,脊椎骨軟骨症＜骨端症＞，詳細不明
M43　その他の変形性脊柱障害,
M43.0,脊椎分離症
M43.1,脊椎すべり症
M43.2,その他の脊椎（骨）癒合
M43.3,ミエロパチ＜シ＞ー＜脊髄障害＞を伴う反復性環軸関節亜脱臼
M43.4,その他の反復性環軸関節亜脱臼
M43.5,その他の反復性椎骨亜脱臼
M43.6,斜頚
M43.8,その他の明示された変形性脊柱障害
M43.9,変形性脊柱障害，詳細不明
M45　強直性脊椎炎,
M46　その他の炎症性脊椎障害,
M46.0,脊椎の腱（靱帯）付着部症
M46.1,仙腸骨炎，他に分類されないもの
M46.2,椎骨の骨髄炎
M46.3,椎間板の感染症（化膿性）
M46.4,椎間板炎，詳細不明
M46.5,その他の感染性脊椎障害
M46.8,その他の明示された炎症性脊椎障害
M46.9,炎症性脊椎障害，詳細不明
M47　脊椎症,
M47.0,前脊髄動脈及び椎骨動脈圧迫症候群
M47.1,ミエロパチ＜シ＞ー＜脊髄障害＞を伴うその他の脊椎症
M47.2,神経根障害を伴うその他の脊椎症
M47.8,その他の脊椎症
M47.9,脊椎症，詳細不明
M48　その他の脊椎障害,
M48.0,脊柱管狭窄（症）
M48.1,強直性脊椎骨増殖（肥厚）症［フォレスチエ＜Forestier＞病］
M48.2,棘突起接触（症）
M48.3,外傷性脊椎障害
M48.4,椎骨の疲労骨折
M48.5,圧潰脊椎，他に分類されないもの
M48.8,その他の明示された脊椎障害
M48.9,脊椎障害，詳細不明
M49　他に分類される疾患における脊椎障害,
M49.0,脊椎結核
M49.1,ブルセラ症性脊椎炎
M49.2,腸内細菌性脊椎炎
M49.3,他に分類されるその他の感染症及び寄生虫症における脊椎障害
M49.4,神経障害性脊椎障害
M49.5,他に分類される疾患における圧潰脊椎
M49.8,他に分類されるその他の疾患における脊椎障害
M50　頚部椎間板障害,
M50.0,頚部椎間板障害，ミエロパチ＜シ＞ー＜脊髄障害＞を伴うもの
M50.1,頚部椎間板障害，神経根障害を伴うもの
M50.2,その他の頚部椎間板ヘルニア＜変位＞
M50.3,その他の頚部椎間板変性（症）
M50.8,その他の頚部椎間板障害
M50.9,頚部椎間板障害，詳細不明
M51　その他の椎間板障害,
M51.0,腰部及びその他の部位の椎間板障害，ミエロパチ＜シ＞ー＜脊髄障害＞を伴うもの
M51.1,腰部及びその他の部位の椎間板障害，神経根障害を伴うもの
M51.2,その他の明示された椎間板ヘルニア＜変位＞
M51.3,その他の明示された椎間板変性（症）
M51.4,シュモール＜Schmorl＞結節
M51.8,その他の明示された椎間板障害
M51.9,椎間板障害，詳細不明
M53　その他の脊柱障害，他に分類されないもの,
M53.0,頚頭蓋症候群
M53.1,頚腕症候群
M53.2,脊椎不安定（症）
M53.3,仙骨尾骨障害，他に分類されないもの
M53.8,その他の明示された脊柱障害
M53.9,脊柱障害，詳細不明
M54　背部痛,
M54.0,頚部及び背部を障害する皮下脂肪組織炎
M54.1,神経根障害
M54.2,頚部痛
M54.3,坐骨神経痛
M54.4,坐骨神経痛を伴う腰痛症
M54.5,下背部痛
M54.6,胸椎の疼痛
M54.8,その他の背部痛
M54.9,背部痛，詳細不明
M60　筋炎,
M60.0,感染性筋炎
M60.1,間質性筋炎
M60.2,軟部組織の異物肉芽腫，他に分類されないもの
M60.8,その他の筋炎
M60.9,筋炎，詳細不明
M61　筋の石灰化及び骨化,
M61.0,外傷性骨化性筋炎
M61.1,進行性骨化性筋炎
M61.2,筋の麻痺性石灰化及び骨化
M61.3,熱傷に伴う筋の石灰化及び骨化
M61.4,筋のその他の石灰化
M61.5,筋のその他の骨化
M61.9,筋の石灰化及び骨化，詳細不明
M62　その他の筋障害,
M62.0,筋離解
M62.1,その他の筋断裂（非外傷性）
M62.2,筋の阻血性梗塞
M62.3,移動不能症候群（対麻痺性）
M62.4,筋拘縮
M62.5,筋の消耗及び萎縮，他に分類されないもの
M62.6,筋ストレイン
M62.8,その他の明示された筋障害
M62.9,筋障害，詳細不明
M63　他に分類される疾患における筋障害,
M63.0,他に分類される細菌性疾患における筋炎
M63.1,他に分類される原虫及び寄生虫感染症における筋炎
M63.2,他に分類されるその他の感染症における筋炎
M63.3,サルコイドーシスにおける筋炎
M63.8,他に分類される疾患におけるその他の筋障害
M65　滑膜炎及び腱鞘炎,
M65.0,腱鞘の膿瘍
M65.1,その他の感染性（腱）滑膜炎＜腱鞘炎＞
M65.2,石灰（性）腱炎
M65.3,ばね＜弾発＞指
M65.4,橈骨茎状突起腱鞘炎［ド・ケルヴァン＜de Quervain＞病］
M65.8,その他の滑膜炎及び腱鞘炎
M65.9,滑膜炎及び腱鞘炎，詳細不明
M66　滑膜及び腱の特発性断裂,
M66.0,膝窩（部）のう＜嚢＞胞の破裂
M66.1,滑膜の断裂
M66.2,伸筋腱の特発性断裂
M66.3,屈筋腱の特発性断裂
M66.4,その他の腱の特発性断裂
M66.5,詳細不明の腱の特発性断裂
M67　滑膜及び腱のその他の障害,
M67.0,短アキレス腱（後天性）
M67.1,その他の腱（鞘）拘縮
M67.2,滑膜肥大＜肥厚＞，他に分類されないもの
M67.3,一過性滑膜炎
M67.4,ガングリオン
M67.8,滑膜及び腱のその他の明示された障害
M67.9,滑膜及び腱の障害，詳細不明
M68　他に分類される疾患における滑膜及び腱の障害,
M68.0,他に分類される細菌性疾患における滑膜炎及び腱滑膜炎
M68.8,他に分類される疾患における滑膜及び腱のその他の障害
M70　使用，使い過ぎ及び圧迫に関連する軟部組織障害,
M70.0,手及び手首の慢性捻髪性滑膜炎
M70.1,手の滑液包炎
M70.2,肘頭滑液包炎
M70.3,肘のその他の滑液包炎
M70.4,膝蓋前部滑液包炎
M70.5,膝のその他の滑液包炎
M70.6,転子滑液包炎
M70.7,股関節部のその他の滑液包炎
M70.8,使用，使い過ぎ及び圧迫に関連するその他の軟部組織障害
M70.9,使用，使い過ぎ及び圧迫に関連する詳細不明の軟部組織障害
M71　その他の滑液包障害,
M71.0,滑液包の膿瘍
M71.1,その他の感染性滑液包炎
M71.2,膝窩部滑膜のう＜嚢＞腫［ベーカー＜Baker＞のう＜嚢＞腫］
M71.3,その他の滑液のう＜嚢＞腫
M71.4,滑液包石灰沈着（症）
M71.5,その他の滑液包炎，他に分類されないもの
M71.8,その他の明示された滑液包障害
M71.9,滑液包障害，詳細不明
M72　線維芽細胞性障害,
M72.0,手掌腱膜線維腫症［デュピュイトラン＜Dupuytren＞拘縮］
M72.1,ナックルパッド
M72.2,足底腱膜線維腫症
M72.4,偽肉腫性線維腫症
M72.6,え＜壊＞死性筋膜炎
M72.8,その他の線維芽細胞性障害
M72.9,線維芽細胞性障害，詳細不明
M73　他に分類される疾患における軟部組織障害,
M73.0,淋菌性滑液包炎
M73.1,梅毒性滑液包炎
M73.8,他に分類される疾患におけるその他の軟部組織障害
M75　肩の傷害＜損傷＞,
M75.0,癒着性肩関節包炎
M75.1,回旋腱板症候群
M75.2,二頭筋腱炎
M75.3,肩の石灰（性）腱炎
M75.4,肩のインピンジメント症候群
M75.5,肩の滑液包炎
M75.8,その他の肩の傷害＜損傷＞
M75.9,肩の傷害＜損傷＞，詳細不明
M76　下肢の腱（靱帯）付着部症，足を除く,
M76.0,殿筋腱炎
M76.1,腰筋腱炎
M76.2,腸骨稜棘
M76.3,腸脛靱帯症候群
M76.4,内側側副滑液包炎［ペレグリニ・スチーダ＜Pellegrini-Stieda＞病］
M76.5,膝蓋骨腱炎
M76.6,アキレス腱炎
M76.7,腓骨腱炎
M76.8,下肢のその他の腱（靱帯）付着部症，足を除く
M76.9,下肢の腱（靱帯）付着部症，詳細不明
M77　その他の腱（靱帯）付着部症,
M77.0,内側上顆炎
M77.1,外側上顆炎
M77.2,手首の関節周囲炎
M77.3,踵骨棘
M77.4,中足骨痛症
M77.5,足のその他の腱（靱帯）付着部症
M77.8,その他の腱（靱帯）付着部症，他に分類されないもの
M77.9,腱（靱帯）付着部症，詳細不明
M79　その他の軟部組織障害，他に分類されないもの,
M79.0,リウマチ，詳細不明
M79.1,筋（肉）痛
M79.2,神経痛及び神経炎，詳細不明
M79.3,皮下脂肪組織炎，詳細不明
M79.4,（膝蓋下）脂肪体の肥大＜肥厚＞
M79.5,軟部組織内の残留異物
M79.6,（四）肢痛
M79.7,線維筋痛症
M79.8,その他の明示された軟部組織障害
M79.9,軟部組織障害，詳細不明
M80　骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの,
M80.0,閉経後骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの
M80.1,卵巣摘出（術）後骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの
M80.2,廃用性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの
M80.3,術後吸収不良性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの
M80.4,薬物誘発性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの
M80.5,特発性骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの
M80.8,その他の骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの
M80.9,詳細不明の骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴うもの
M81　骨粗しょう＜鬆＞症＜オステオポローシス＞，病的骨折を伴わないもの,
M81.0,閉経後骨粗しょう＜鬆＞症＜オステオポローシス＞
M81.1,卵巣摘出（術）後骨粗しょう＜鬆＞症＜オステオポローシス＞
M81.2,廃用性骨粗しょう＜鬆＞症＜オステオポローシス＞
M81.3,術後吸収不良性骨粗しょう＜鬆＞症＜オステオポローシス＞
M81.4,薬物誘発性骨粗しょう＜鬆＞症＜オステオポローシス＞
M81.5,特発性骨粗しょう＜鬆＞症＜オステオポローシス＞
M81.6,限局性骨粗しょう＜鬆＞症＜オステオポローシス＞
M81.8,その他の骨粗しょう＜鬆＞症＜オステオポローシス＞
M81.9,骨粗しょう＜鬆＞症＜オステオポローシス＞，詳細不明
M82　他に分類される疾患における骨粗しょう＜鬆＞症＜オステオポローシス＞,
M82.0,多発性骨髄腫症における骨粗しょう＜鬆＞症＜オステオポローシス＞
M82.1,内分泌障害における骨粗しょう＜鬆＞症＜オステオポローシス＞
M82.8,他に分類されるその他の疾患における骨粗しょう＜鬆＞症＜オステオポローシス＞
M83　成人骨軟化症,
M83.0,産じょく＜褥＞期骨軟化症
M83.1,老人性骨軟化症
M83.2,吸収不良による成人骨軟化症
M83.3,栄養失調性成人骨軟化症
M83.4,アルミニウム骨疾患
M83.5,成人におけるその他の薬物誘発性骨軟化症
M83.8,その他の成人骨軟化症
M83.9,成人骨軟化症，詳細不明
M84　骨の癒合障害,
M84.0,骨折の変形癒合
M84.1,骨折の骨癒合不全［偽関節］
M84.2,骨折の癒合遅延
M84.3,疲労骨折，他に分類されないもの
M84.4,病的骨折，他に分類されないもの
M84.8,骨のその他の癒合障害
M84.9,骨の癒合障害，詳細不明
M85　骨の密度及び構造のその他の障害,
M85.0,線維性骨異形成（症）（単骨性）
M85.1,骨格フッ素（沈着）症
M85.2,頭蓋骨増殖症
M85.3,硬化性骨炎
M85.4,単発性骨のう＜嚢＞胞＜腫＞
M85.5,動脈瘤様骨のう＜嚢＞胞＜腫＞
M85.6,その他の骨のう＜嚢＞胞＜腫＞
M85.8,骨の密度及び構造のその他の明示された障害
M85.9,骨の密度及び構造の障害，詳細不明
M86　骨髄炎,
M86.0,急性血行性骨髄炎
M86.1,その他の急性骨髄炎
M86.2,亜急性骨髄炎
M86.3,慢性多発性骨髄炎
M86.4,瘻孔を伴う慢性骨髄炎
M86.5,その他の慢性血行性骨髄炎
M86.6,その他の慢性骨髄炎
M86.8,その他の骨髄炎
M86.9,骨髄炎，詳細不明
M87　骨え＜壊＞死,
M87.0,骨の特発性無菌＜腐＞性え＜壊＞死
M87.1,薬物による骨え＜壊＞死
M87.2,既往の外傷による骨え＜壊＞死
M87.3,その他の続発性骨え＜壊＞死
M87.8,その他の骨え＜壊＞死
M87.9,骨え＜壊＞死，詳細不明
M88　骨のパジェット＜ページェット＞＜Paget＞病［変形性骨炎］,
M88.0,頭蓋のパジェット＜ページェット＞＜Paget＞病
M88.8,その他の骨のパジェット＜ページェット＞＜Paget＞病
M88.9,骨のパジェット＜ページェット＞＜Paget＞病，詳細不明
M89　その他の骨障害,
M89.0,有痛性神経異栄養症
M89.1,骨端線成長停止
M89.2,骨の発育及び成長のその他の障害
M89.3,骨の肥厚＜大＞
M89.4,その他の肥厚＜大＞性骨関節症
M89.5,骨溶解（症）
M89.6,急性灰白髄炎＜ポリオ＞後骨障害
M89.8,その他の明示された骨障害
M89.9,骨障害，詳細不明
M90　他に分類される疾患における骨障害,
